CountyState_FIPS,County_Name_wState_Abbreviation,State,COUNTYNM,Level_of_Maternity_Care_0mcd_1Low_2mod_3access,Level_of_Maternity_Care_Label,GroupLevel,MapGeoColor,MapGeoId,MapGeoInfo
48373,"Polk, Texas",Texas,Polk,3,Access to Maternity Care,GroupLevel3,3,48373,Level of Maternity Care: Access to Maternity Care
48375,"Potter, Texas",Texas,Potter,3,Access to Maternity Care,GroupLevel3,3,48375,Level of Maternity Care: Access to Maternity Care
48377,"Presidio, Texas",Texas,Presidio,3,Access to Maternity Care,GroupLevel3,3,48377,Level of Maternity Care: Access to Maternity Care
48379,"Rains, Texas",Texas,Rains,0,Maternity Care Desert,GroupLevel0,0,48379,Level of Maternity Care: Maternity Care Desert
48381,"Randall, Texas",Texas,Randall,3,Access to Maternity Care,GroupLevel3,3,48381,Level of Maternity Care: Access to Maternity Care
48383,"Reagan, Texas",Texas,Reagan,0,Maternity Care Desert,GroupLevel0,0,48383,Level of Maternity Care: Maternity Care Desert
48385,"Real, Texas",Texas,Real,0,Maternity Care Desert,GroupLevel0,0,48385,Level of Maternity Care: Maternity Care Desert
48387,"Red River, Texas",Texas,Red River,3,Access to Maternity Care,GroupLevel3,3,48387,Level of Maternity Care: Access to Maternity Care
48389,"Reeves, Texas",Texas,Reeves,1,Low Access to Care,GroupLevel1,1,48389,Level of Maternity Care: Low Access to Care
48391,"Refugio, Texas",Texas,Refugio,0,Maternity Care Desert,GroupLevel0,0,48391,Level of Maternity Care: Maternity Care Desert
48393,"Roberts, Texas",Texas,Roberts,0,Maternity Care Desert,GroupLevel0,0,48393,Level of Maternity Care: Maternity Care Desert
48395,"Robertson, Texas",Texas,Robertson,0,Maternity Care Desert,GroupLevel0,0,48395,Level of Maternity Care: Maternity Care Desert
48397,"Rockwall, Texas",Texas,Rockwall,3,Access to Maternity Care,GroupLevel3,3,48397,Level of Maternity Care: Access to Maternity Care
48399,"Runnels, Texas",Texas,Runnels,0,Maternity Care Desert,GroupLevel0,0,48399,Level of Maternity Care: Maternity Care Desert
48401,"Rusk, Texas",Texas,Rusk,1,Low Access to Care,GroupLevel1,1,48401,Level of Maternity Care: Low Access to Care
48403,"Sabine, Texas",Texas,Sabine,0,Maternity Care Desert,GroupLevel0,0,48403,Level of Maternity Care: Maternity Care Desert
48405,"San Augustine, Texas",Texas,San Augustine,0,Maternity Care Desert,GroupLevel0,0,48405,Level of Maternity Care: Maternity Care Desert
48407,"San Jacinto, Texas",Texas,San Jacinto,0,Maternity Care Desert,GroupLevel0,0,48407,Level of Maternity Care: Maternity Care Desert
48409,"San Patricio, Texas",Texas,San Patricio,0,Maternity Care Desert,GroupLevel0,0,48409,Level of Maternity Care: Maternity Care Desert
48411,"San Saba, Texas",Texas,San Saba,0,Maternity Care Desert,GroupLevel0,0,48411,Level of Maternity Care: Maternity Care Desert
48413,"Schleicher, Texas",Texas,Schleicher,0,Maternity Care Desert,GroupLevel0,0,48413,Level of Maternity Care: Maternity Care Desert
48415,"Scurry, Texas",Texas,Scurry,3,Access to Maternity Care,GroupLevel3,3,48415,Level of Maternity Care: Access to Maternity Care
48417,"Shackelford, Texas",Texas,Shackelford,0,Maternity Care Desert,GroupLevel0,0,48417,Level of Maternity Care: Maternity Care Desert
48419,"Shelby, Texas",Texas,Shelby,1,Low Access to Care,GroupLevel1,1,48419,Level of Maternity Care: Low Access to Care
48421,"Sherman, Texas",Texas,Sherman,0,Maternity Care Desert,GroupLevel0,0,48421,Level of Maternity Care: Maternity Care Desert
48423,"Smith, Texas",Texas,Smith,3,Access to Maternity Care,GroupLevel3,3,48423,Level of Maternity Care: Access to Maternity Care
48425,"Somervell, Texas",Texas,Somervell,0,Maternity Care Desert,GroupLevel0,0,48425,Level of Maternity Care: Maternity Care Desert
48427,"Starr, Texas",Texas,Starr,1,Low Access to Care,GroupLevel1,1,48427,Level of Maternity Care: Low Access to Care
48429,"Stephens, Texas",Texas,Stephens,0,Maternity Care Desert,GroupLevel0,0,48429,Level of Maternity Care: Maternity Care Desert
48431,"Sterling, Texas",Texas,Sterling,0,Maternity Care Desert,GroupLevel0,0,48431,Level of Maternity Care: Maternity Care Desert
48433,"Stonewall, Texas",Texas,Stonewall,0,Maternity Care Desert,GroupLevel0,0,48433,Level of Maternity Care: Maternity Care Desert
48435,"Sutton, Texas",Texas,Sutton,0,Maternity Care Desert,GroupLevel0,0,48435,Level of Maternity Care: Maternity Care Desert
48437,"Swisher, Texas",Texas,Swisher,0,Maternity Care Desert,GroupLevel0,0,48437,Level of Maternity Care: Maternity Care Desert
48439,"Tarrant, Texas",Texas,Tarrant,3,Access to Maternity Care,GroupLevel3,3,48439,Level of Maternity Care: Access to Maternity Care
48441,"Taylor, Texas",Texas,Taylor,3,Access to Maternity Care,GroupLevel3,3,48441,Level of Maternity Care: Access to Maternity Care
48443,"Terrell, Texas",Texas,Terrell,0,Maternity Care Desert,GroupLevel0,0,48443,Level of Maternity Care: Maternity Care Desert
48445,"Terry, Texas",Texas,Terry,3,Access to Maternity Care,GroupLevel3,3,48445,Level of Maternity Care: Access to Maternity Care
48447,"Throckmorton, Texas",Texas,Throckmorton,0,Maternity Care Desert,GroupLevel0,0,48447,Level of Maternity Care: Maternity Care Desert
48449,"Titus, Texas",Texas,Titus,3,Access to Maternity Care,GroupLevel3,3,48449,Level of Maternity Care: Access to Maternity Care
48451,"Tom Green, Texas",Texas,Tom Green,3,Access to Maternity Care,GroupLevel3,3,48451,Level of Maternity Care: Access to Maternity Care
48453,"Travis, Texas",Texas,Travis,3,Access to Maternity Care,GroupLevel3,3,48453,Level of Maternity Care: Access to Maternity Care
48455,"Trinity, Texas",Texas,Trinity,0,Maternity Care Desert,GroupLevel0,0,48455,Level of Maternity Care: Maternity Care Desert
48457,"Tyler, Texas",Texas,Tyler,0,Maternity Care Desert,GroupLevel0,0,48457,Level of Maternity Care: Maternity Care Desert
48459,"Upshur, Texas",Texas,Upshur,1,Low Access to Care,GroupLevel1,1,48459,Level of Maternity Care: Low Access to Care
48461,"Upton, Texas",Texas,Upton,0,Maternity Care Desert,GroupLevel0,0,48461,Level of Maternity Care: Maternity Care Desert
48463,"Uvalde, Texas",Texas,Uvalde,1,Low Access to Care,GroupLevel1,1,48463,Level of Maternity Care: Low Access to Care
48465,"Val Verde, Texas",Texas,Val Verde,3,Access to Maternity Care,GroupLevel3,3,48465,Level of Maternity Care: Access to Maternity Care
48467,"Van Zandt, Texas",Texas,Van Zandt,1,Low Access to Care,GroupLevel1,1,48467,Level of Maternity Care: Low Access to Care
48469,"Victoria, Texas",Texas,Victoria,3,Access to Maternity Care,GroupLevel3,3,48469,Level of Maternity Care: Access to Maternity Care
48471,"Walker, Texas",Texas,Walker,1,Low Access to Care,GroupLevel1,1,48471,Level of Maternity Care: Low Access to Care
48473,"Waller, Texas",Texas,Waller,0,Maternity Care Desert,GroupLevel0,0,48473,Level of Maternity Care: Maternity Care Desert
48475,"Ward, Texas",Texas,Ward,0,Maternity Care Desert,GroupLevel0,0,48475,Level of Maternity Care: Maternity Care Desert
48477,"Washington, Texas",Texas,Washington,3,Access to Maternity Care,GroupLevel3,3,48477,Level of Maternity Care: Access to Maternity Care
48479,"Webb, Texas",Texas,Webb,3,Access to Maternity Care,GroupLevel3,3,48479,Level of Maternity Care: Access to Maternity Care
48481,"Wharton, Texas",Texas,Wharton,1,Low Access to Care,GroupLevel1,1,48481,Level of Maternity Care: Low Access to Care
48483,"Wheeler, Texas",Texas,Wheeler,0,Maternity Care Desert,GroupLevel0,0,48483,Level of Maternity Care: Maternity Care Desert
48485,"Wichita, Texas",Texas,Wichita,3,Access to Maternity Care,GroupLevel3,3,48485,Level of Maternity Care: Access to Maternity Care
48487,"Wilbarger, Texas",Texas,Wilbarger,0,Maternity Care Desert,GroupLevel0,0,48487,Level of Maternity Care: Maternity Care Desert
48489,"Willacy, Texas",Texas,Willacy,0,Maternity Care Desert,GroupLevel0,0,48489,Level of Maternity Care: Maternity Care Desert
48491,"Williamson, Texas",Texas,Williamson,3,Access to Maternity Care,GroupLevel3,3,48491,Level of Maternity Care: Access to Maternity Care
48493,"Wilson, Texas",Texas,Wilson,0,Maternity Care Desert,GroupLevel0,0,48493,Level of Maternity Care: Maternity Care Desert
48495,"Winkler, Texas",Texas,Winkler,0,Maternity Care Desert,GroupLevel0,0,48495,Level of Maternity Care: Maternity Care Desert
48497,"Wise, Texas",Texas,Wise,3,Access to Maternity Care,GroupLevel3,3,48497,Level of Maternity Care: Access to Maternity Care
48499,"Wood, Texas",Texas,Wood,0,Maternity Care Desert,GroupLevel0,0,48499,Level of Maternity Care: Maternity Care Desert
48501,"Yoakum, Texas",Texas,Yoakum,3,Access to Maternity Care,GroupLevel3,3,48501,Level of Maternity Care: Access to Maternity Care
48503,"Young, Texas",Texas,Young,3,Access to Maternity Care,GroupLevel3,3,48503,Level of Maternity Care: Access to Maternity Care
48505,"Zapata, Texas",Texas,Zapata,0,Maternity Care Desert,GroupLevel0,0,48505,Level of Maternity Care: Maternity Care Desert
48507,"Zavala, Texas",Texas,Zavala,0,Maternity Care Desert,GroupLevel0,0,48507,Level of Maternity Care: Maternity Care Desert
49001,"Beaver, Utah",Utah,Beaver,3,Access to Maternity Care,GroupLevel3,3,49001,Level of Maternity Care: Access to Maternity Care
49003,"Box Elder, Utah",Utah,Box Elder,3,Access to Maternity Care,GroupLevel3,3,49003,Level of Maternity Care: Access to Maternity Care
49005,"Cache, Utah",Utah,Cache,3,Access to Maternity Care,GroupLevel3,3,49005,Level of Maternity Care: Access to Maternity Care
49007,"Carbon, Utah",Utah,Carbon,3,Access to Maternity Care,GroupLevel3,3,49007,Level of Maternity Care: Access to Maternity Care
49009,"Daggett, Utah",Utah,Daggett,0,Maternity Care Desert,GroupLevel0,0,49009,Level of Maternity Care: Maternity Care Desert
49011,"Davis, Utah",Utah,Davis,3,Access to Maternity Care,GroupLevel3,3,49011,Level of Maternity Care: Access to Maternity Care
49013,"Duchesne, Utah",Utah,Duchesne,3,Access to Maternity Care,GroupLevel3,3,49013,Level of Maternity Care: Access to Maternity Care
49015,"Emery, Utah",Utah,Emery,0,Maternity Care Desert,GroupLevel0,0,49015,Level of Maternity Care: Maternity Care Desert
49017,"Garfield, Utah",Utah,Garfield,3,Access to Maternity Care,GroupLevel3,3,49017,Level of Maternity Care: Access to Maternity Care
49019,"Grand, Utah",Utah,Grand,3,Access to Maternity Care,GroupLevel3,3,49019,Level of Maternity Care: Access to Maternity Care
49021,"Iron, Utah",Utah,Iron,3,Access to Maternity Care,GroupLevel3,3,49021,Level of Maternity Care: Access to Maternity Care
49023,"Juab, Utah",Utah,Juab,3,Access to Maternity Care,GroupLevel3,3,49023,Level of Maternity Care: Access to Maternity Care
49025,"Kane, Utah",Utah,Kane,3,Access to Maternity Care,GroupLevel3,3,49025,Level of Maternity Care: Access to Maternity Care
49027,"Millard, Utah",Utah,Millard,3,Access to Maternity Care,GroupLevel3,3,49027,Level of Maternity Care: Access to Maternity Care
49029,"Morgan, Utah",Utah,Morgan,0,Maternity Care Desert,GroupLevel0,0,49029,Level of Maternity Care: Maternity Care Desert
49031,"Piute, Utah",Utah,Piute,0,Maternity Care Desert,GroupLevel0,0,49031,Level of Maternity Care: Maternity Care Desert
49033,"Rich, Utah",Utah,Rich,0,Maternity Care Desert,GroupLevel0,0,49033,Level of Maternity Care: Maternity Care Desert
49035,"Salt Lake, Utah",Utah,Salt Lake,3,Access to Maternity Care,GroupLevel3,3,49035,Level of Maternity Care: Access to Maternity Care
49037,"San Juan, Utah",Utah,San Juan,3,Access to Maternity Care,GroupLevel3,3,49037,Level of Maternity Care: Access to Maternity Care
49039,"Sanpete, Utah",Utah,Sanpete,3,Access to Maternity Care,GroupLevel3,3,49039,Level of Maternity Care: Access to Maternity Care
49041,"Sevier, Utah",Utah,Sevier,3,Access to Maternity Care,GroupLevel3,3,49041,Level of Maternity Care: Access to Maternity Care
49043,"Summit, Utah",Utah,Summit,3,Access to Maternity Care,GroupLevel3,3,49043,Level of Maternity Care: Access to Maternity Care
49045,"Tooele, Utah",Utah,Tooele,2,Moderate Access to Care,GroupLevel2,2,49045,Level of Maternity Care: Moderate Access to Care
49047,"Uintah, Utah",Utah,Uintah,3,Access to Maternity Care,GroupLevel3,3,49047,Level of Maternity Care: Access to Maternity Care
49049,"Utah, Utah",Utah,Utah,3,Access to Maternity Care,GroupLevel3,3,49049,Level of Maternity Care: Access to Maternity Care
49051,"Wasatch, Utah",Utah,Wasatch,3,Access to Maternity Care,GroupLevel3,3,49051,Level of Maternity Care: Access to Maternity Care
49053,"Washington, Utah",Utah,Washington,3,Access to Maternity Care,GroupLevel3,3,49053,Level of Maternity Care: Access to Maternity Care
49055,"Wayne, Utah",Utah,Wayne,0,Maternity Care Desert,GroupLevel0,0,49055,Level of Maternity Care: Maternity Care Desert
49057,"Weber, Utah",Utah,Weber,3,Access to Maternity Care,GroupLevel3,3,49057,Level of Maternity Care: Access to Maternity Care
50001,"Addison, Vermont",Vermont,Addison,3,Access to Maternity Care,GroupLevel3,3,50001,Level of Maternity Care: Access to Maternity Care
50003,"Bennington, Vermont",Vermont,Bennington,3,Access to Maternity Care,GroupLevel3,3,50003,Level of Maternity Care: Access to Maternity Care
50005,"Caledonia, Vermont",Vermont,Caledonia,3,Access to Maternity Care,GroupLevel3,3,50005,Level of Maternity Care: Access to Maternity Care
50007,"Chittenden, Vermont",Vermont,Chittenden,3,Access to Maternity Care,GroupLevel3,3,50007,Level of Maternity Care: Access to Maternity Care
50009,"Essex, Vermont",Vermont,Essex,0,Maternity Care Desert,GroupLevel0,0,50009,Level of Maternity Care: Maternity Care Desert
50011,"Franklin, Vermont",Vermont,Franklin,3,Access to Maternity Care,GroupLevel3,3,50011,Level of Maternity Care: Access to Maternity Care
50013,"Grand Isle, Vermont",Vermont,Grand Isle,3,Access to Maternity Care,GroupLevel3,3,50013,Level of Maternity Care: Access to Maternity Care
50015,"Lamoille, Vermont",Vermont,Lamoille,3,Access to Maternity Care,GroupLevel3,3,50015,Level of Maternity Care: Access to Maternity Care
50017,"Orange, Vermont",Vermont,Orange,3,Access to Maternity Care,GroupLevel3,3,50017,Level of Maternity Care: Access to Maternity Care
50019,"Orleans, Vermont",Vermont,Orleans,3,Access to Maternity Care,GroupLevel3,3,50019,Level of Maternity Care: Access to Maternity Care
50021,"Rutland, Vermont",Vermont,Rutland,3,Access to Maternity Care,GroupLevel3,3,50021,Level of Maternity Care: Access to Maternity Care
50023,"Washington, Vermont",Vermont,Washington,3,Access to Maternity Care,GroupLevel3,3,50023,Level of Maternity Care: Access to Maternity Care
50025,"Windham, Vermont",Vermont,Windham,3,Access to Maternity Care,GroupLevel3,3,50025,Level of Maternity Care: Access to Maternity Care
50027,"Windsor, Vermont",Vermont,Windsor,3,Access to Maternity Care,GroupLevel3,3,50027,Level of Maternity Care: Access to Maternity Care
51001,"Accomack, Virginia",Virginia,Accomack,3,Access to Maternity Care,GroupLevel3,3,51001,Level of Maternity Care: Access to Maternity Care
51003,"Albemarle, Virginia",Virginia,Albemarle,3,Access to Maternity Care,GroupLevel3,3,51003,Level of Maternity Care: Access to Maternity Care
51510,"Alexandria City, Virginia",Virginia,Alexandria City,3,Access to Maternity Care,GroupLevel3,3,51510,Level of Maternity Care: Access to Maternity Care
51005,"Alleghany, Virginia",Virginia,Alleghany,3,Access to Maternity Care,GroupLevel3,3,51005,Level of Maternity Care: Access to Maternity Care
51007,"Amelia, Virginia",Virginia,Amelia,0,Maternity Care Desert,GroupLevel0,0,51007,Level of Maternity Care: Maternity Care Desert
51009,"Amherst, Virginia",Virginia,Amherst,0,Maternity Care Desert,GroupLevel0,0,51009,Level of Maternity Care: Maternity Care Desert
51011,"Appomattox, Virginia",Virginia,Appomattox,0,Maternity Care Desert,GroupLevel0,0,51011,Level of Maternity Care: Maternity Care Desert
51013,"Arlington, Virginia",Virginia,Arlington,3,Access to Maternity Care,GroupLevel3,3,51013,Level of Maternity Care: Access to Maternity Care
51015,"Augusta, Virginia",Virginia,Augusta,3,Access to Maternity Care,GroupLevel3,3,51015,Level of Maternity Care: Access to Maternity Care
51017,"Bath, Virginia",Virginia,Bath,3,Access to Maternity Care,GroupLevel3,3,51017,Level of Maternity Care: Access to Maternity Care
51019,"Bedford, Virginia",Virginia,Bedford,3,Access to Maternity Care,GroupLevel3,3,51019,Level of Maternity Care: Access to Maternity Care
51021,"Bland, Virginia",Virginia,Bland,0,Maternity Care Desert,GroupLevel0,0,51021,Level of Maternity Care: Maternity Care Desert
51023,"Botetourt, Virginia",Virginia,Botetourt,3,Access to Maternity Care,GroupLevel3,3,51023,Level of Maternity Care: Access to Maternity Care
51520,"Bristol City, Virginia",Virginia,Bristol City,0,Maternity Care Desert,GroupLevel0,0,51520,Level of Maternity Care: Maternity Care Desert
51025,"Brunswick, Virginia",Virginia,Brunswick,0,Maternity Care Desert,GroupLevel0,0,51025,Level of Maternity Care: Maternity Care Desert
51027,"Buchanan, Virginia",Virginia,Buchanan,0,Maternity Care Desert,GroupLevel0,0,51027,Level of Maternity Care: Maternity Care Desert
51029,"Buckingham, Virginia",Virginia,Buckingham,0,Maternity Care Desert,GroupLevel0,0,51029,Level of Maternity Care: Maternity Care Desert
51530,"Buena Vista City, Virginia",Virginia,Buena Vista City,0,Maternity Care Desert,GroupLevel0,0,51530,Level of Maternity Care: Maternity Care Desert
51031,"Campbell, Virginia",Virginia,Campbell,2,Moderate Access to Care,GroupLevel2,2,51031,Level of Maternity Care: Moderate Access to Care
51033,"Caroline, Virginia",Virginia,Caroline,0,Maternity Care Desert,GroupLevel0,0,51033,Level of Maternity Care: Maternity Care Desert
51035,"Carroll, Virginia",Virginia,Carroll,3,Access to Maternity Care,GroupLevel3,3,51035,Level of Maternity Care: Access to Maternity Care
51036,"Charles City, Virginia",Virginia,Charles City,0,Maternity Care Desert,GroupLevel0,0,51036,Level of Maternity Care: Maternity Care Desert
51037,"Charlotte, Virginia",Virginia,Charlotte,0,Maternity Care Desert,GroupLevel0,0,51037,Level of Maternity Care: Maternity Care Desert
51540,"Charlottesville City, Virginia",Virginia,Charlottesville City,3,Access to Maternity Care,GroupLevel3,3,51540,Level of Maternity Care: Access to Maternity Care
51550,"Chesapeake City, Virginia",Virginia,Chesapeake City,3,Access to Maternity Care,GroupLevel3,3,51550,Level of Maternity Care: Access to Maternity Care
51041,"Chesterfield, Virginia",Virginia,Chesterfield,3,Access to Maternity Care,GroupLevel3,3,51041,Level of Maternity Care: Access to Maternity Care
